# Wordlist

# DATA
ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE
602		r i	1397	INCEPTIVE	Chachapoyas	ri		r i	ri			taylor1979
746		ɾ i	1397	INCEPTIVE	Cuzco	ri		ɾ i	ri			cusihuaman1976
943		ʐ i	1397	INCEPTIVE	Huallaga	ri		ʐ i	ri			weber1996
1041		l i	1397	INCEPTIVE	Huanca	li		l i	li			cerron1976
1147		ɾ i	1397	INCEPTIVE	Huangascar	ri		ɾ i	ri			shimelman2017
1317		r i	1397	INCEPTIVE	Inga	ri		r i	ri			tandioy1978
1465		ɾ i	1397	INCEPTIVE	Lincha-Tana	ri		ɾ i	ri			shimelman2017
1560		ɾ i	1397	INCEPTIVE	Pacaraos	ri		ɾ i	ri			adelaar1987
1561		ɾ i	1397	INCEPTIVE	Pacaraos	ri		ɾ i	ri			adelaar1987
1700		r i	1397	INCEPTIVE	SanMartin	ri		r i	ri			coombs1976
1791		ɾ i	1397	INCEPTIVE	SanPedro	ri		ɾ i	ri			shimelman2017
1903		ɾ i	1397	INCEPTIVE	Santiagueno	ri		ɾ i	ri		Infrequent, periphrastic is prefered	juanatey2020
1987		ɾ i	1397	INCEPTIVE	Tarma	ri		ɾ i	ri			adelaar1977
2200		g r i	1397	INCEPTIVE	Imbabura	gri		g r i				cole1985
2238		ɾ i	1397	INCEPTIVE	HuarazHuailas	ri		ɾ i				parker1976
2306		r i	1397	INCEPTIVE	Chimborazo	ri		r i	ri			beukema1975
#
67		j a -	1419	INCHOATIVE	Apuri	ya		j a	ya			shimelman2017
183		j a -	1419	INCHOATIVE	Apurimac	ya		j a	ya			camacho2006
281		j a -	1419	INCHOATIVE	Ayacucho	ya		j a	ya			parker1969
360		j a -	1419	INCHOATIVE	Azuay	ya		j a	ya			cordero1955
453		j a -	1419	INCHOATIVE	Cacra-Hongos	ya		j a	ya			shimelman2017
544		j a -	1419	INCHOATIVE	Cajamarca	ya		j a	ya			quesada2006
603		j a -	1419	INCHOATIVE	Chachapoyas	ya		j a	ya			taylor1979
666		j a -	1419	INCHOATIVE	Chimborazo	ya		j a	ya			beukema1975
747		j a -	1419	INCHOATIVE	Cuzco	ya		j a	ya			cusihuaman1976
944		j aː -	1419	INCHOATIVE	Huallaga	yaː		j aː	yaː,paː/taː			weber1996
945		p aː	1421	INCHOATIVE	Huallaga	paː		p aː	yaː,paː/taː			weber1996
946		t aː	1422	INCHOATIVE	Huallaga	taː		t aː	yaː,paː/taː			weber1996
1042		j aː	1419	INCHOATIVE	Huanca	yaa		j aː	yaa			cerron1976
1148		j a -	1419	INCHOATIVE	Huangascar	ya		j a	ya			shimelman2017
1243		j aː -	1419	INCHOATIVE	HuarazHuailas	yaa		j aː	yaa			parker1976
1318		j a -	1419	INCHOATIVE	Inga	ya		j a	ya			tandioy1978
1466		j a -	1419	INCHOATIVE	Lincha-Tana	ya		j a	ya			shimelman2017
1562		j aː	1419	INCHOATIVE	Pacaraos	yaa		j aː	yaa			adelaar1987
1634		j a -	1419	INCHOATIVE	Pastaza	ya		j a	ya			landerman1973
1701		j a -	1419	INCHOATIVE	SanMartin	ya		j a	ya			coombs1976
1792		j a -	1419	INCHOATIVE	SanPedro	ya		j a	ya			shimelman2017
1904		j a -	1419	INCHOATIVE	Santiagueno	ya		j a	ya			juanatey2020
1988		j a -	1419	INCHOATIVE	Tarma	ya		j a	ya			adelaar1977
2201		j a	1419	INCHOATIVE	Imbabura	ya		j a				cole1985
#
68		n - - t i n	1443	INCLUSIVE	Apuri	ntin		n t i n	ntin			shimelman2017
184		n - - t i n	1443	INCLUSIVE	Apurimac	ntin		n t i n	ntin			camacho2006
282		n - - t i n	1443	INCLUSIVE	Ayacucho	ntin		n t i n	ntin			parker1969
454		n - - t i n	1443	INCLUSIVE	Cacra-Hongos	ntin		n t i n	ntin			shimelman2017
520		n t i	1443	INCLUSIVE	Cajamarca	nti		n t i	nti			quesada2006
604		n - - t i n	1443	INCLUSIVE	Chachapoyas	ntin		n t i n	ntin			taylor1979
748		n - - t i -	1443	INCLUSIVE	Cuzco	nti		n t i	nti, sti			cusihuaman1976
948		n - - t i n	1443	INCLUSIVE	Huallaga	ntin		n t i n	nintin,ntin			weber1996
1043		n - - t i n	1443	INCLUSIVE	Huanca	ntin		n t i n	ntin			cerron1976
1149		n - - t i n	1443	INCLUSIVE	Huangascar	ntin		n t i n	ntin			shimelman2017
1244		n - - t i n	1443	INCLUSIVE	HuarazHuailas	ntin		n t i n	ntin, nintin			parker1976
1382		n - - t i n	1443	INCLUSIVE	Laraos	ntin		n t i n	ntin			taylor1990
1467		n - - t i n	1443	INCLUSIVE	Lincha-Tana	ntin		n t i n	ntin			shimelman2017
1563		n - - t i -	1443	INCLUSIVE	Pacaraos	nti		n t i	nti			adelaar1987
1702		n - - t i n	1443	INCLUSIVE	SanMartin	ntin		n t i n	ntin			coombs1976
1793		n - - t i n	1443	INCLUSIVE	SanPedro	ntin		n t i n	ntin			shimelman2017
2091		n t i	1443	INCLUSIVE	Pacaraos	nti		n t i				adelaar1987
2137		n t i	1443	INCLUSIVE	Santiagueno	nti		n t i				alderetes2001
#
69		i	1362	INFINITIVE	Apuri	y		i	y			shimelman2017
185		i	1362	INFINITIVE	Apurimac	y		i	y			camacho2006
283		i	1362	INFINITIVE	Ayacucho	y		i	y			parker1969
361		i	1362	INFINITIVE	Azuay	y		i	y			cordero1955
455		i	1362	INFINITIVE	Cacra-Hongos	y		i	y			shimelman2017
545		i	1362	INFINITIVE	Cajamarca	y		i	y			quesada2006
605		i	1362	INFINITIVE	Chachapoyas	y		i	y			taylor1979
667		i	1362	INFINITIVE	Chimborazo	y		i	y			beukema1975
750		i	1362	INFINITIVE	Cuzco	y		i	y			cusihuaman1976
839		i	1362	INFINITIVE	Ferrenafe	y		i	y			taylor1982
949		i	1362	INFINITIVE	Huallaga	y		i	y			weber1996
1044		i	1362	INFINITIVE	Huanca	y		i	y			cerron1976
1150		i	1362	INFINITIVE	Huangascar	y		i	y			shimelman2017
1246		i	1362	INFINITIVE	HuarazHuailas	y		i	y			parker1976
1319		i	1362	INFINITIVE	Inga	y		i	y			tandioy1978
1383		i	1362	INFINITIVE	Laraos	y		i	y			taylor1990
1468		i	1362	INFINITIVE	Lincha-Tana	y		i	y			shimelman2017
1635		n a	1711	INFINITIVE	Pastaza	na		n a	na		-y only for imperative	landerman1973
1703		i	1362	INFINITIVE	SanMartin	y		i	y			coombs1976
1794		i	1362	INFINITIVE	SanPedro	y		i	y			shimelman2017
1905		i	1362	INFINITIVE	Santiagueno	y		i	y			juanatey2020
1990		i	1362	INFINITIVE	Tarma	y		i	y			adelaar1977
2086		i	1362	INFINITIVE	Pacaraos	y		i				adelaar1987
2202		i	1362	INFINITIVE	Imbabura	y		i				cole1985
#
70		tʃ u n - -	1486	INJUNCTIVE	Apuri	chun		tʃ u n	chun			shimelman2017
186		tʃ u n	1486	INJUNCTIVE	Apurimac	chun		tʃ u n	chunku, y, ychis			camacho2006
362		tʃ u - - -	1486	INJUNCTIVE	Azuay	chu		tʃ u	chu			cordero1955
456		tʃ u n - -	1486	INJUNCTIVE	Cacra-Hongos	chun		tʃ u n	chun			shimelman2017
606		tʃ u n - -	1486	INJUNCTIVE	Chachapoyas	čun		tʃ u n	čun			taylor1979
751		tʃ u - - -	1486	INJUNCTIVE	Cuzco	chu		tʃ u	chu			cusihuaman1976
840		tʃ u n - -	1486	INJUNCTIVE	Ferrenafe	chun		tʃ u n	chun			taylor1982
1045		tʃ u n - -	1486	INJUNCTIVE	Huanca	chun		tʃ u n	chun			cerron1976
1151		tʃ u n - -	1486	INJUNCTIVE	Huangascar	chun		tʃ u n	chun			shimelman2017
1320		tʃ u - - -	1486	INJUNCTIVE	Inga	chu		tʃ u	chu			tandioy1978
1384		tʃ u n - -	1486	INJUNCTIVE	Laraos	chun		tʃ u n	chun			taylor1990
1469		tʃ u n - -	1486	INJUNCTIVE	Lincha-Tana	chun		tʃ u n	chun			shimelman2017
1564		s u n - -	1486	INJUNCTIVE	Pacaraos	sun		s u n	sun			adelaar1987
1636		tʃ u n - -	1486	INJUNCTIVE	Pastaza	chun		tʃ u n	chun			landerman1973
1704		tʃ u n - -	1486	INJUNCTIVE	SanMartin	chun		tʃ u n	chun		sapa for plural	coombs1976
1795		tʃ u n - -	1486	INJUNCTIVE	SanPedro	chun		tʃ u n	chun			shimelman2017
1906		tʃ u n - -	1486	INJUNCTIVE	Santiagueno	chun		tʃ u n	chun			juanatey2020
1991		tʃ u n - -	1486	INJUNCTIVE	Tarma	chun		tʃ u n	chun			adelaar1977
2041		tʃ u	1486	INJUNCTIVE	Ayacucho	chu		tʃ u				parker1969
2104		tʃ u	1486	INJUNCTIVE	Cajamarca	chu		tʃ u				quesada2006
2317		tʃ u	1486	INJUNCTIVE	Huallaga	chu		tʃ u	chu			weber1996
2318		tʃ u	1486	INJUNCTIVE	Chimborazo	chu		tʃ u	chu			beukema1975
#
71		w a n	1507	INSTRUMENTAL-COMITATIVE	Apuri	wan		w a n	wan			shimelman2017
189		w a n	1507	INSTRUMENTAL-COMITATIVE	Apurimac	wan		w a n	wan			camacho2006
284		w a n	1507	INSTRUMENTAL-COMITATIVE	Ayacucho	wan		w a n	wan			parker1969
363		w a	15	INSTRUMENTAL-COMITATIVE	Azuay	hua		w a	hua			cordero1955
457		w a n	1507	INSTRUMENTAL-COMITATIVE	Cacra-Hongos	wan		w a n	wan			shimelman2017
546		w a n	1507	INSTRUMENTAL-COMITATIVE	Cajamarca	wan		w a n	wan			quesada2006
607		w a n	1507	INSTRUMENTAL-COMITATIVE	Chachapoyas	wan		w a n	wan			taylor1979
668		w a n	1507	INSTRUMENTAL-COMITATIVE	Chimborazo	wan		w a n	wan			beukema1975
669		w a n	1507	INSTRUMENTAL-COMITATIVE	Chimborazo	wan		w a n	wan			beukema1975
752		w a n	1507	INSTRUMENTAL-COMITATIVE	Cuzco	wan		w a n	wan			cusihuaman1976
841		w a n	1507	INSTRUMENTAL-COMITATIVE	Ferrenafe	wan		w a n	wan			taylor1982
950		w a n	1507	INSTRUMENTAL-COMITATIVE	Huallaga	wan		w a n	wan			weber1996
1046		w a n	1507	INSTRUMENTAL-COMITATIVE	Huanca	wan		w a n	wan			cerron1976
1152		w a n	1507	INSTRUMENTAL-COMITATIVE	Huangascar	wan		w a n	wan			shimelman2017
1247		w a n	1507	INSTRUMENTAL-COMITATIVE	HuarazHuailas	wan		w a n	wan			parker1976
1321		w a -	15	INSTRUMENTAL-COMITATIVE	Inga	hua		w a	hua			tandioy1978
1385		w a n	1507	INSTRUMENTAL-COMITATIVE	Laraos	wan		w a n	wan			taylor1990
1470		w a n	1507	INSTRUMENTAL-COMITATIVE	Lincha-Tana	wan		w a n	wan			shimelman2017
1565		w a n	1507	INSTRUMENTAL-COMITATIVE	Pacaraos	wan		w a n	wan			adelaar1987
1566		w a n	1507	INSTRUMENTAL-COMITATIVE	Pacaraos	wan		w a n	wan			adelaar1987
1637		w a -	15	INSTRUMENTAL-COMITATIVE	Pastaza	wa		w a	wa			landerman1973
1705		w a n	1507	INSTRUMENTAL-COMITATIVE	SanMartin	wan		w a n	wan			coombs1976
1796		w a n	1507	INSTRUMENTAL-COMITATIVE	SanPedro	wan		w a n	wan			shimelman2017
1907		- a n	1507	INSTRUMENTAL-COMITATIVE	Santiagueno	an		a n	an			juanatey2020
1992		w a n	1507	INSTRUMENTAL-COMITATIVE	Tarma	wan		w a n	wan			adelaar1977
2203		w a n	1507	INSTRUMENTAL-COMITATIVE	Imbabura	wan		w a n				cole1985
#
332		t a - -	754	INTERROGATION	Azuay	ta		t a	ta			cordero1955
524		t a - χ	754	INTERROGATION	Cajamarca	taq		t a χ	taq			quesada2006
820		t a - q	754	INTERROGATION	Ferrenafe	taq		t a q	taq		tematizador de formas interrogativas	taylor1982
896		t a - q	754	INTERROGATION	Huallaga	taq		t a q	taq,raq		Para preguntas Y/N y expresiones negativas. Al emplear /-taq/, el hablante da por sentado que el interlocutor sabe la respuesta. En cambio, con /-raq/, el hablante no presupone que el interlocutor sabe la respuesta a la pregunta.	weber1996
897		ʐ a - q	754	INTERROGATION	Huallaga	raq		ʐ a q	taq,raq		Para preguntas Y/N y expresiones negativas. Al emplear /-taq/, el hablante da por sentado que el interlocutor sabe la respuesta. En cambio, con /-raq/, el hablante no presupone que el interlocutor sabe la respuesta a la pregunta.	weber1996
1014		tʃ a	754	INTERROGATION	Huanca	chaa		tʃ a	chaa		chaa: categoric question	cerron1976
1291		t a - -	754	INTERROGATION	Inga	ta		t a	ta			tandioy1978
1679		t a - -	754	INTERROGATION	SanMartin	tá		t a	tá, rá		both ta/ra alternan with i; asking for new information, certain modality of questions	coombs1976
1876		t a - χ	754	INTERROGATION	Santiagueno	taq		t a χ	taq			juanatey2020
1964		t a - q	754	INTERROGATION	Tarma	taq		t a q	taq			adelaar1977
2035		t a q	754	INTERROGATION	Apuri	taq		t a q				shimelman2017
2038		t a q	754	INTERROGATION	Ayacucho	taq		t a q				parker1969
2045		t a q	754	INTERROGATION	Cacra-Hongos	taq		t a q				shimelman2017
2127		t a q	754	INTERROGATION	Huangascar	taq		t a q				shimelman2017
2141		t a q	754	INTERROGATION	SanPedro	taq		t a q				shimelman2017
2143		t a q	754	INTERROGATION	Lincha-Tana	taq		t a q				shimelman2017
2181		t a q	754	INTERROGATION	Imbabura	taq		t a q				cole1985
2247		t a q	754	INTERROGATION	HuarazHuailas	tan		t a q				parker1976
#
1047		t j a	1549	INTERRUPTED ACTION	Huanca	tya		t j a	tya		cognative with simulative tija?	cerron1976
1568		t i j aː	1549	INTERRUPTED ACTION	Pacaraos	tyaa		t i j aː	tyaa		cognative with simulative tija?	adelaar1987
1993		t j a	1549	INTERRUPTED ACTION	Tarma	tya		t j a	tya		cognative with simulative tija?	adelaar1977
#
75		p aː k u	1561	JOINT ACTION	Apuri	paːku		p aː k u	paku,paːku			shimelman2017
463		p aː k u	1561	JOINT ACTION	Cacra-Hongos	paːku		p aː k u	paku,paːku			shimelman2017
952		p a k u	1561	JOINT ACTION	Huallaga	paku		p a k u	paku		marcado como DIFFUSE; Modifica el significado de la raíz a la que se añade para indicar que la acción no se dirige hacia un objeto determinado, sino se dirige difusamente hacia muchos objetos. /-pakU/ cambia el foco desde la meta/objeto de una actividad a la actividad misma; por ejemplo: /aru-pakU-/ ‘trabajar por aquí y por allá, no para una persona determinada ni haciendo una tarea determinada’.	weber1996
1050		p a k u	1561	JOINT ACTION	Huanca	paku		p a k u	paku		combined with middle voice -ku	cerron1976
1156		p aː k u	1561	JOINT ACTION	Huangascar	paːku		p aː k u	paku,paːku			shimelman2017
1474		p aː k u	1561	JOINT ACTION	Lincha-Tana	paːku		p aː k u	paku,paːku			shimelman2017
1800		p aː k u	1561	JOINT ACTION	SanPedro	paːku		p aː k u	paku,paːku			shimelman2017
1996		p aː k u	1561	JOINT ACTION	Tarma	paːku		p aː k u	paku,paːku			adelaar1977
2204		n a x u	1976	JOINT ACTION	Imbabura	naju		n a x u			Cole discusses that it should be rather interpreted as JOINT ACTION instead of reciprocal, which is a semantically stable interpretation (p. 92)	cole1985
#
76		k a m a -	1578	LIMITATIVE	Apuri	kama		k a m a	kama			shimelman2017
210		k a m a	1578	LIMITATIVE	Apurimac	kama		k a m a	lla, kama			camacho2006
286		k a m a -	1578	LIMITATIVE	Ayacucho	kama		k a m a	kama			parker1969
364		- - - k a m a	1578	LIMITATIVE	Azuay	cama		k a m a	cama			cordero1955
464		k a m a -	1578	LIMITATIVE	Cacra-Hongos	kama		k a m a	kama			shimelman2017
547		k a m a n	1578	LIMITATIVE	Cajamarca	kaman		k a m a n	kaman			quesada2006
608		k a m a n	1578	LIMITATIVE	Chachapoyas	kaman		k a m a n	kaman			taylor1979
670		k a m a -	1578	LIMITATIVE	Chimborazo	kama		k a m a	kama			beukema1975
842		k a m a -	1578	LIMITATIVE	Ferrenafe	kama		k a m a	kama			taylor1982
954		- - - k a m a	1578	LIMITATIVE	Huallaga	kama		k a m a	yaq, kama			weber1996
1051		k a m a -	1578	LIMITATIVE	Huanca	kama		k a m a	kama			cerron1976
1157		k a m a -	1578	LIMITATIVE	Huangascar	kama		k a m a	kama			shimelman2017
1322		- - - k a m a	1578	LIMITATIVE	Inga	cama		k a m a	cama, pagcama			tandioy1978
1386		k a m a -	1578	LIMITATIVE	Laraos	kama		k a m a	kama			taylor1990
1475		k a m a -	1578	LIMITATIVE	Lincha-Tana	kama		k a m a	kama			shimelman2017
1569		k a m a -	1578	LIMITATIVE	Pacaraos	kama		k a m a	kama			adelaar1987
1570		k a m a -	1578	LIMITATIVE	Pacaraos	kama		k a m a	kama		El sufijo kuna puede apareer tras cualquier base nominal, salvo cuando esta cumple una función atributiva, sea en conexión directa con un sustantivo, sea acompañando el verbo ka. En estos casos, sin embargo, es posible utilizar el sufijo kama	adelaar1987
1638		k a m a -	1578	LIMITATIVE	Pastaza	kama		k a m a	kama			landerman1973
1706		k a m a n	1578	LIMITATIVE	SanMartin	kaman		k a m a n	kaman			coombs1976
1801		k a m a -	1578	LIMITATIVE	SanPedro	kama		k a m a	kama			shimelman2017
1909		k a m a -	1578	LIMITATIVE	Santiagueno	kama		k a m a	kama			juanatey2020
1997		k a m a -	1578	LIMITATIVE	Tarma	kama		k a m a	kama			adelaar1977
2205		k a m a n	1578	LIMITATIVE	Imbabura	kaman		k a m a n				cole1985
2233		k a m a	1578	LIMITATIVE	HuarazHuailas	kama		k a m a				parker1976
#
77		p a	1603	LOCATIVE	Apuri	pa		p a	pa,pi			shimelman2017
78		p i	1603	LOCATIVE	Apuri	pi		p i	pa,pi			shimelman2017
190		p i	1603	LOCATIVE	Apurimac	pi		p i	pi			camacho2006
287		p i	1603	LOCATIVE	Ayacucho	pi		p i	pi			parker1969
365		p i	1603	LOCATIVE	Azuay	pi		p i	pi			cordero1955
465		p a	1603	LOCATIVE	Cacra-Hongos	pa		p a	pa,pi			shimelman2017
466		p i	1603	LOCATIVE	Cacra-Hongos	pi		p i	pa,pi			shimelman2017
467		ʈ a w	1604	LOCATIVE	Cacra-Hongos	traw		ʈ a w	traw			shimelman2017
548		p i	1603	LOCATIVE	Cajamarca	pi		p i	pi			quesada2006
609		p i	1603	LOCATIVE	Chachapoyas	pi		p i	pi			taylor1979
671		p i	1603	LOCATIVE	Chimborazo	pi		p i	pi			beukema1975
755		p i	1603	LOCATIVE	Cuzco	pi		p i	pi			cusihuaman1976
843		p i	1603	LOCATIVE	Ferrenafe	pi		p i	pi			taylor1982
955		tʃ a w	1604	LOCATIVE	Huallaga	čaw		tʃ a w	čaw			weber1996
1052		ʈʂ a w	1604	LOCATIVE	Huanca	traw		ʈʂ a w	traw			cerron1976
1158		p a	1603	LOCATIVE	Huangascar	pa		p a	pa,pi			shimelman2017
1159		p i	1603	LOCATIVE	Huangascar	pi		p i	pa,pi			shimelman2017
1250		tʃ a w	1604	LOCATIVE	HuarazHuailas	chaw		tʃ a w	chaw			parker1976
1324		p i	1603	LOCATIVE	Inga	pi		p i	pi, pagpi			tandioy1978
1387		tʂ a w	1604	LOCATIVE	Laraos	ĉaw		tʂ a w	ĉaw			taylor1990
1476		p a	1603	LOCATIVE	Lincha-Tana	pa		p a	pa,pi			shimelman2017
1477		p i	1603	LOCATIVE	Lincha-Tana	pi		p i	pa,pi			shimelman2017
1571		tʂ a w	1604	LOCATIVE	Pacaraos	traw		tʂ a w	traw			adelaar1987
1639		p i	1603	LOCATIVE	Pastaza	pi		p i	pi			landerman1973
1707		p i	1603	LOCATIVE	SanMartin	pi		p i	pi			coombs1976
1802		p a	1603	LOCATIVE	SanPedro	pa		p a	pa,pi			shimelman2017
1803		p i	1603	LOCATIVE	SanPedro	pi		p i	pa,pi			shimelman2017
1910		p i	1603	LOCATIVE	Santiagueno	pi		p i	pi,p			juanatey2020
1911		p -	1603	LOCATIVE	Santiagueno	p		p	pi,p			juanatey2020
1998		tʃ u -	1604	LOCATIVE	Tarma	chu		tʃ u	chu			adelaar1977
2206		p i	1603	LOCATIVE	Imbabura	pi		p i				cole1985
#
79		k u	1637	MIDDLE VOICE	Apuri	ku		k u	ku		U	shimelman2017
191		k u	1637	MIDDLE VOICE	Apurimac	ku		k u	ku			camacho2006
288		k u	1637	MIDDLE VOICE	Ayacucho	ku		k u	ku			parker1969
468		k u	1637	MIDDLE VOICE	Cacra-Hongos	ku		k u	ku		U	shimelman2017
549		k u	1637	MIDDLE VOICE	Cajamarca	ku		k u	ku		U	quesada2006
610		k u	1637	MIDDLE VOICE	Chachapoyas	ku		k u	ku			taylor1979
665		r i	1397	MIDDLE VOICE	Chimborazo	ri		r i	ri			beukema1975
756		k u	1637	MIDDLE VOICE	Cuzco	ku		k u	ku			cusihuaman1976
844		k u	1637	MIDDLE VOICE	Ferrenafe	ku		k u	ku		participa de la acción o saca provecho de las consecuencias. ? Benefactivo?	taylor1982
956		k u	1637	MIDDLE VOICE	Huallaga	ku		k u	ku		Este sufijo es de uso muy común, posee un significado muy difuso, ‘en beneficio de uno mismo’, aproximadamente.	weber1996
1053		k u	1637	MIDDLE VOICE	Huanca	ku		k u	ku			cerron1976
1160		k u	1637	MIDDLE VOICE	Huangascar	ku		k u	ku		U	shimelman2017
1251		k u	1637	MIDDLE VOICE	HuarazHuailas	ku		k u	ku		reflexivizador; U	parker1976
1478		k u	1637	MIDDLE VOICE	Lincha-Tana	ku		k u	ku		U	shimelman2017
1572		k u	1637	MIDDLE VOICE	Pacaraos	ku		k u	ku			adelaar1987
1633		ɾ i	1397	MIDDLE VOICE	Pastaza	ri		ɾ i	ri		ñaccha-ri-ju-n ‘él se está peinando’	landerman1973
1708		k u	1637	MIDDLE VOICE	SanMartin	ku		k u	ku			coombs1976
1804		k u	1637	MIDDLE VOICE	SanPedro	ku		k u	ku		U	shimelman2017
1912		k u	1637	MIDDLE VOICE	Santiagueno	ku		k u	ku			juanatey2020
2000		k u	1637	MIDDLE VOICE	Tarma	ku		k u	ku			adelaar1977
2071		k u	1637	MIDDLE VOICE	Laraos	ku		k u				taylor1990
2207		r i	1397	MIDDLE VOICE	Imbabura	ri		r i				cole1985
#
80		s a p a	1656	MULTIPLE POSSESSIVE	Apuri	sapa		s a p a	sapa			shimelman2017
192		s a p a	1656	MULTIPLE POSSESSIVE	Apurimac	sapa		s a p a	sapa			camacho2006
289		s a p a	1656	MULTIPLE POSSESSIVE	Ayacucho	sapa		s a p a	sapa			parker1969
469		s a p a	1656	MULTIPLE POSSESSIVE	Cacra-Hongos	sapa		s a p a	sapa			shimelman2017
550		s a p a	1656	MULTIPLE POSSESSIVE	Cajamarca	sapa		s a p a	sapa			quesada2006
611		s a p a	1656	MULTIPLE POSSESSIVE	Chachapoyas	sapa		s a p a	sapa			taylor1979
672		s a p a	1656	MULTIPLE POSSESSIVE	Chimborazo	sapa		s a p a	sapa			beukema1975
757		s a p a	1656	MULTIPLE POSSESSIVE	Cuzco	sapa		s a p a	sapa			cusihuaman1976
957		s a p a	1656	MULTIPLE POSSESSIVE	Huallaga	sapa		s a p a	sapa			weber1996
1054		s a p a	1656	MULTIPLE POSSESSIVE	Huanca	sapa		s a p a	sapa, taa			cerron1976
1055		t aː	1657	MULTIPLE POSSESSIVE	Huanca	taa		t aː	sapa, taa		-taa only in very few regions	cerron1976
1161		s a p a	1656	MULTIPLE POSSESSIVE	Huangascar	sapa		s a p a	sapa			shimelman2017
1252		s a p a	1656	MULTIPLE POSSESSIVE	HuarazHuailas	sapa		s a p a	sapa			parker1976
1479		s a p a	1656	MULTIPLE POSSESSIVE	Lincha-Tana	sapa		s a p a	sapa			shimelman2017
1640		s a p a	1656	MULTIPLE POSSESSIVE	Pastaza	sapa		s a p a	sapa			landerman1973
1709		s a p a	1656	MULTIPLE POSSESSIVE	SanMartin	sapa		s a p a	sapa			coombs1976
1805		s a p a	1656	MULTIPLE POSSESSIVE	SanPedro	sapa		s a p a	sapa			shimelman2017
1913		s a p a	1656	MULTIPLE POSSESSIVE	Santiagueno	sapa		s a p a	sapa			juanatey2020
2001		s a p a	1656	MULTIPLE POSSESSIVE	Tarma	sapa		s a p a	sapa			adelaar1977
2090		s a p a	1656	MULTIPLE POSSESSIVE	Pacaraos	sapa		s a p a				adelaar1987
2208		s a p a	1656	MULTIPLE POSSESSIVE	Imbabura	sapa		s a p a				cole1985
#
82		tʃ u	1682	NEGATION	Apuri	chu		tʃ u	chu			shimelman2017
193		tʃ u	1682	NEGATION	Apurimac	chu		tʃ u	chu			camacho2006
290		tʃ u	1682	NEGATION	Ayacucho	ču		tʃ u	ču			parker1969
366		tʃ u	1682	NEGATION	Azuay	chu		tʃ u	chu			cordero1955
471		tʃ u	1682	NEGATION	Cacra-Hongos	chu		tʃ u	chu			shimelman2017
551		tʃ u	1682	NEGATION	Cajamarca	chu		tʃ u	chu			quesada2006
612		tʃ u	1682	NEGATION	Chachapoyas	ču		tʃ u	ču			taylor1979
673		tʃ u	1682	NEGATION	Chimborazo	cu		tʃ u	cu			beukema1975
758		tʃ u	1682	NEGATION	Cuzco	chu		tʃ u	chu			cusihuaman1976
958		tʃ u	1682	NEGATION	Huallaga	ču		tʃ u	ču			weber1996
1056		tʃ u	1682	NEGATION	Huanca	chu		tʃ u	chu			cerron1976
1163		tʃ u	1682	NEGATION	Huangascar	chu		tʃ u	chu			shimelman2017
1326		tʃ u	1682	NEGATION	Inga	chu		tʃ u	chu			tandioy1978
1388		tʃ u	1682	NEGATION	Laraos	chu		tʃ u	chu			taylor1990
1481		tʃ u	1682	NEGATION	Lincha-Tana	chu		tʃ u	chu			shimelman2017
1641		tʃ u	1682	NEGATION	Pastaza	chu		tʃ u	chu			landerman1973
1710		tʃ u	1682	NEGATION	SanMartin	chu		tʃ u	chu			coombs1976
1807		tʃ u	1682	NEGATION	SanPedro	chu		tʃ u	chu			shimelman2017
1914		tʃ u	1682	NEGATION	Santiagueno	chu		tʃ u	chu		infrequent, impolite	juanatey2020
2002		tʃ u	1682	NEGATION	Tarma	chu		tʃ u	chu			adelaar1977
2088		s u	1682	NEGATION	Pacaraos	su		s u				adelaar1987
2209		tʃ u	1682	NEGATION	Imbabura	chu		tʃ u				cole1985
2236		ts u	1682	NEGATION	HuarazHuailas	tsu		ts u				parker1976
#
83		n - a	1711	NOMINALIZER NA	Apuri	na		n a	na			shimelman2017
194		n - a	1711	NOMINALIZER NA	Apurimac	na		n a	na			camacho2006
291		n - a	1711	NOMINALIZER NA	Ayacucho	na		n a	na			parker1969
472		n - a	1711	NOMINALIZER NA	Cacra-Hongos	na		n a	na			shimelman2017
552		n - a	1711	NOMINALIZER NA	Cajamarca	na		n a	na			quesada2006
613		n - a	1711	NOMINALIZER NA	Chachapoyas	na		n a	na			taylor1979
674		n - a	1711	NOMINALIZER NA	Chimborazo	na		n a	na		Concretizador	beukema1975
845		n - a	1711	NOMINALIZER NA	Ferrenafe	na		n a	na		Concretizador.	taylor1982
961		n - a	1711	NOMINALIZER NA	Huallaga	na		n a	na		Concretizador, casi siempre precedido por -kU ‘REFlexivo	weber1996
1057		n - a	1711	NOMINALIZER NA	Huanca	na		n a	na			cerron1976
1164		n - a	1711	NOMINALIZER NA	Huangascar	na		n a	na			shimelman2017
1254		n - a	1711	NOMINALIZER NA	HuarazHuailas	na		n a	na		participio potencial	parker1976
1389		n - a	1711	NOMINALIZER NA	Laraos	na		n a	na		Concretizador	taylor1990
1482		n - a	1711	NOMINALIZER NA	Lincha-Tana	na		n a	na			shimelman2017
1575		n - a	1711	NOMINALIZER NA	Pacaraos	na		n a	na		Concretizador	adelaar1987
